guid,name,groupPrefab,category,condition,conditionModifiers,conditionSource,incompatible,enabled,reviewStatus,reviewTag,usability,weapons,forms,sourceUnit,hasRuleEntry,notes
-39311902,Bandit Hunter Bow,AB_Bandit_Hunter_Bow_Group,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Poacher,,
-1854347593,Bandit Leader Call Wolf,AB_Bandit_Leader_CallWolf_AbilityGroup,Other,Summon,Channel,auto,,,Unreviewed,,Conditional,,,Quincey the Marauder,,
920868547,Bandit Leader Strafe,AB_Bandit_Leader_Strafe_Group,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Quincey the Marauder,,
1550497814,Bandit Leader Throw Net,AB_Bandit_Leader_ThrowNet_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Quincey the Marauder,,
-1997657671,Bandit Stalker Projectile,AB_Bandit_Stalker_Projectile_Group,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Stalker,,
-1749428209,Bandit Stalker VBlood Reinforcement,AB_Bandit_Stalker_VBlood_Reinforcement_Group,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Grayson the Armourer,,
1267543813,Bandit Stone Breaker VBlood Reinforcement,AB_Bandit_StoneBreaker_VBlood_Reinforcement_Group,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Errol the Stonebreaker,,
-3835897,Bandit Tourok VBlood Call Reinforcements,AB_Bandit_Tourok_VBlood_CallReinforcements_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Quincey the Bandit King,,
840159262,Bandit Tourok VBlood Chaos Charge,AB_Bandit_Tourok_VBlood_ChaosCharge_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Quincey the Bandit King,,
82350674,Bandit Tourok VBlood Rage Of Chaos Charge,AB_Bandit_Tourok_VBlood_RageOfChaos_Charge_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Quincey the Bandit King,,
-309308308,Bandit Trapper Net Throw,AB_Bandit_Trapper_NetThrow_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Trapper,,
-1176933244,Barrel Roll,AB_BarrelDisguise_BarrelRoll_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1252510507,Barrel Roll,AB_Sommelier_BarrelMinion_BarrelRoll_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Barrel Disguise,,
-254080557,Bat Vampire Bat Storm,AB_BatVampire_BatStorm_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Lord Styx the Night Champion,,
716346677,Bat Vampire Bat Swarm,AB_BatVampire_BatSwarm_AbilityGroup,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Lord Styx the Night Champion,,
1416508240,Bat Vampire Night Dash,AB_BatVampire_NightDash_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Lord Styx the Night Champion,,
-1648920159,Bat Vampire Night Dash Dash,AB_BatVampire_NightDash_Dash_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Lord Styx the Night Champion,,
-1756745786,Bear Corrupted Area Attack,AB_Bear_Corrupted_AreaAttack_Group,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-730437928,Bear Cursed Dash,AB_Bear_Cursed_Dash_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Cursed Bear,,
-1709055711,Bear Dire Dash,AB_Bear_Dire_Dash_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Kodia the Ferocious Bear,,
922419960,Birincil Saldırı,AB_ChurchOfLight_Paladin_ChargedSwing_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Pirüpak Solarus,,
2005435470,Birincil Saldırı,AB_ChurchOfLight_SmiteOrb_Smite_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Milis Tüfekçisi,,
-1573201851,Blackfang Alchemist Roll,AB_Blackfang_Alchemist_Roll_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
1798105602,Blackfang Carver Boss Body Slam,AB_Blackfang_CarverBoss_BodySlam_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
74226303,Blackfang Carver Boss Chop Chop,AB_Blackfang_CarverBoss_ChopChop_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1796211602,Blackfang Carver Boss Chop Leap,AB_Blackfang_CarverBoss_ChopLeap_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
964878669,Blackfang Carver Boss Coat Weapon,AB_Blackfang_CarverBoss_CoatWeapon_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1147924409,Blackfang Carver Boss Mega Chop Leap,AB_Blackfang_CarverBoss_MegaChopLeap_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
-68142483,Blackfang Carver Boss Single Throw,AB_Blackfang_CarverBoss_SingleThrow_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-1592003626,Blackfang Carver Boss Summon Carvers,AB_Blackfang_CarverBoss_SummonCarvers_AbilityGroup,,Summon,,auto,,,Unreviewed,,Conditional,,,,,
1290253258,Blackfang Carver Boss Throw Corruption,AB_Blackfang_CarverBoss_ThrowCorruption_AbilityGroup,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-1808411682,Blackfang Carver Boss Ultra Mega Chop Leap,AB_Blackfang_CarverBoss_UltraMegaChopLeap_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
-1193077056,Blackfang Carver Boss Weapon Throw,AB_Blackfang_CarverBoss_WeaponThrow_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1705726981,Blackfang Carver Boss Weapon Throw Intense,AB_Blackfang_CarverBoss_WeaponThrow_Intense_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1318543111,Blackfang Livith Dash,AB_Blackfang_Livith_Dash_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
-385314771,Blackfang Livith Round Kick,AB_Blackfang_Livith_RoundKick_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
168833229,Blackfang Livith Shadow Dance,AB_Blackfang_Livith_ShadowDance_AbilityGroup,,Summon,,auto,,,Unreviewed,,Conditional,,,,,
-407341422,Blackfang Livith Slicing Dash,AB_Blackfang_Livith_SlicingDash_AbilityGroup,,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,,,
1261373899,Blackfang Livith Slicing Dash Single,AB_Blackfang_Livith_SlicingDash_Single_AbilityGroup,,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,,,
-1372642162,Blackfang Livith Stealth Attack,AB_Blackfang_Livith_StealthAttack_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1298623256,Blackfang Morgana Corruption Fountain,AB_Blackfang_Morgana_CorruptionFountain_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
325438116,Blackfang Morgana Corruption Fountain Far,AB_Blackfang_Morgana_CorruptionFountain_Far_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
846291757,Blackfang Morgana Cross Wind Slash,AB_Blackfang_Morgana_CrossWindSlash_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-63677606,Blackfang Morgana Down Horizontal Slash Left,AB_Blackfang_Morgana_DownHorizontalSlash_Left_AbilityGroup,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-1736482208,Blackfang Morgana Down Horizontal Slash Right,AB_Blackfang_Morgana_DownHorizontalSlash_Right_AbilityGroup,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
734658196,Blackfang Morgana Eye Of The Corruption Setup,AB_Blackfang_Morgana_EyeOfTheCorruption_Setup_AbilityGroup,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-668068170,Blackfang Morgana Ground Piercer,AB_Blackfang_Morgana_GroundPiercer_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1684080967,Blackfang Morgana Looming Mists Combat Tag,AB_Blackfang_Morgana_LoomingMists_CombatTag_AbilityGroup,,Summon,,auto,,,Unreviewed,,Conditional,,,,,
898624706,Blackfang Morgana Spectral Beam Slow,AB_Blackfang_Morgana_SpectralBeamSlow_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1173842428,Blackfang Morgana Spectral Blast,AB_Blackfang_Morgana_SpectralBlast_AbilityGroup,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-1681336728,Blackfang Morgana Spectral Blast Humanoid,AB_Blackfang_Morgana_SpectralBlast_Humanoid_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1185642044,Blackfang Morgana Spectral Hell,AB_Blackfang_Morgana_SpectralHell_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-135866689,Blackfang Morgana Spectral Hell Far,AB_Blackfang_Morgana_SpectralHell_Far_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1680946425,Blackfang Morgana Summon Corrupted Vines,AB_Blackfang_Morgana_SummonCorruptedVines_AbilityGroup,,Summon,Channel,auto,,,Unreviewed,,Conditional,,,,,
-195933675,Blackfang Morgana Summon Tail,AB_Blackfang_Morgana_SummonTail_AbilityGroup,,Summon,,auto,,,Unreviewed,,Conditional,,,,,
-690426342,Blackfang Morgana Transformation,AB_Blackfang_Morgana_Transformation_AbilityGroup,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-918633640,Blackfang Morgana Travel To Position,AB_Blackfang_Morgana_TravelToPosition_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
1673956324,Blackfang Morgana Travel To Position Emerge,AB_Blackfang_Morgana_TravelToPosition_Emerge_AbilityGroup,,Movement,Channel,auto,,,Unreviewed,,Conditional,,,,,
1059128,Blackfang Morgana Travel To Position Hidden,AB_Blackfang_Morgana_TravelToPosition_Hidden_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
-1980019894,Blackfang Morgana Travel To Position Swarm,AB_Blackfang_Morgana_TravelToPosition_Swarm_AbilityGroup,,Movement,Channel,auto,,,Unreviewed,,Conditional,,,,,
690549364,Blackfang Morgana Travel To Position Tail,AB_Blackfang_Morgana_TravelToPosition_Tail_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
438919203,Blackfang Morgana Travel To Position Tail Emerge,AB_Blackfang_Morgana_TravelToPosition_TailEmerge_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
1242557903,Blackfang Morgana Traveling Orb Barrage,AB_Blackfang_Morgana_TravelingOrbBarrage_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
29969582,Blackfang Morganas Tail Stinger Single,AB_Blackfang_MorganasTail_Stinger_Single_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
62301155,Blackfang Morganas Tail Tail Slam,AB_Blackfang_MorganasTail_TailSlam_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
596395337,Blackfang Peon Carrying Barrel Melee,AB_Blackfang_PeonCarryingBarrel_Melee_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1869018808,Blackfang Peon Carrying Barrel Throw Barrel,AB_Blackfang_PeonCarryingBarrel_ThrowBarrel_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
936609695,Blackfang Peon Log Carryer Melee,AB_Blackfang_PeonLogCarryer_Melee_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
2107551739,Blackfang Peon Melee,AB_Blackfang_Peon_Melee_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-637041016,Blackfang Sentinel Counter Attack Kick,AB_Blackfang_Sentinel_CounterAttack_Kick_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
170206690,Blackfang Sentinel Counter Attack Strike,AB_Blackfang_Sentinel_CounterAttack_Strike_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-100357751,Blackfang Sentinel Heavy Swing,AB_Blackfang_Sentinel_HeavySwing_AbilityGroup,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-2067963108,Blackfang Sentinel Normal Swing,AB_Blackfang_Sentinel_NormalSwing_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1138991224,Blackfang Sentinel Ram,AB_Blackfang_Sentinel_Ram_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
481790231,Blackfang Sentinel Shockwave,AB_Blackfang_Sentinel_Shockwave_AbilityGroup,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
1213228171,Blackfang Striker Charge Attack,AB_Blackfang_Striker_ChargeAttack_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1105771640,Blackfang Striker Power Punch,AB_Blackfang_Striker_PowerPunch_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
140047325,Blackfang Valyr Phase Dual Tackle,AB_Blackfang_Valyr_PhaseDual_Tackle_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-845442935,Blackfang Valyr Phase Single Charge,AB_Blackfang_Valyr_PhaseSingle_Charge_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1590188261,Blackfang Valyr Phase Single Smack,AB_Blackfang_Valyr_PhaseSingle_Smack_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-405003450,Blackfang Valyr Phase Single Vault Attack,AB_Blackfang_Valyr_PhaseSingle_VaultAttack_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1797731340,Blackfang Venomblade Leap,AB_Blackfang_Venomblade_Leap_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
1944086996,Blackfang Venomblade Sprint,AB_Blackfang_Venomblade_Sprint_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
381862924,Blackfang Viper Javelin Rain,AB_Blackfang_Viper_JavelinRain_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-317345251,Blackfang Viper Javelin Throw,AB_Blackfang_Viper_JavelinThrow_AbilityGroup,,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,,,
1142040823,Blackfang Viper Step Throw,AB_Blackfang_Viper_StepThrow_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-1869894099,Blood Buff Corrupted Angel Dash,AB_BloodBuff_Corrupted_Angel_Dash_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-2064327511,Blood Buff Corrupted Harpy Dash,AB_BloodBuff_Corrupted_Harpy_Dash_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-1380116221,Blood Carrion Swarm,AB_Blood_CarrionSwarm_AbilityGroup,,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
2067760264,Blood Fountain,AB_Blood_BloodFountain_AbilityGroup,Blood|Offensive,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1401133170,Blood Fountain,AB_Blood_BloodFountain_Spellmod_Recast_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-892431821,Blood Rage,AB_Bandit_Foreman_BloodRage_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Lesser Blood Soul,,
651613264,Blood Rage,AB_Blood_BloodRage_AbilityGroup,Blood|Defensive,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1139777657,Blood Rage,AB_HighLord_PBAE_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,General Cassius the Betrayer,,
-1284243288,Blood Storm,AB_Blood_BloodStorm_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
481411985,Bone Explosion,AB_Unholy_CorpseExplosion_AbilityGroup,Unholy|Offensive,Summon,,auto,,,Unreviewed,,Conditional,,,,,
-13231823,Camouflage,AB_Vampire_Slashers_Camouflage_Secondary_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-192549213,Camouflage,AB_WerewolfChieftain_Stealth_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Willfred the Village Elder,,
2037106453,Cancel Raging Tempest,AB_Storm_RagingTempest_Other_DashOut_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,,,
114484622,Cardinal Light Nova,AB_Cardinal_LightNova_AbilityGroup,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Azariel the Sunbringer,,
194868388,Cardinal Light Wave,AB_Cardinal_LightWave_AbilityGroup,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Azariel the Sunbringer,,
-1381729810,Cardinal Summon Aide,AB_Cardinal_SummonAide_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Azariel the Sunbringer,,
-16930230,Cardinal Summon Orb,AB_Cardinal_SummonOrb_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Azariel the Sunbringer,,
1022054621,Castle Man Axe Throw,AB_CastleMan_AxeThrow_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
1302295192,Castle Man Dagger Projectile,AB_CastleMan_DaggerProjectile_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
906463896,Castle Man Holy Beam,AB_CastleMan_HolyBeam_AbilityGroup,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
-650079140,Castle Man Lasting Holy Water,AB_CastleMan_LastingHolyWater_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
761680482,Castle Man Spinning Cross,AB_CastleMan_SpinningCross_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
-296227812,Castle Man Tackle,AB_CastleMan_Tackle_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
2070140125,Chaos Barrier,AB_Chaos_Barrier_Recast_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
2012523607,Chaos Rain Of Chaos,AB_Chaos_RainOfChaos_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
530484088,Chaos Volley,AB_Shadowkin_ChaosBoltSingleCast_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Shadowkin,,
-1378417368,Church Of Light Cardinal Aide Projectile,AB_ChurchOfLight_CardinalAide_Projectile_AbilityGroup,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Cardinal Aide,,
1817985064,Church Of Light Cleric Intervene,AB_ChurchOfLight_Cleric_Intervene_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Cleric,,
-587604072,Church Of Light Cleric Projectile,AB_ChurchOfLight_Cleric_Projectile_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Cleric,,
896963123,Church Of Light Overseer Ice Rink,AB_ChurchOfLight_Overseer_IceRink_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,,,
1823825002,Church Of Light Overseer Reinforcement,AB_ChurchOfLight_Overseer_Reinforcement_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Sir Magnus the Overseer,,
1145861576,Church Of Light Paladin Centre Travel,AB_ChurchOfLight_Paladin_CentreTravel_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Solarus the Immaculate,,
-1720407974,Church Of Light Paladin Dash,AB_ChurchOfLight_Paladin_Dash_AbilityGroup,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,"Solarus, o Imaculado",,
-552723816,Church Of Light Paladin Heal Angel,AB_ChurchOfLight_Paladin_HealAngel_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Solarus the Immaculate,,
-1282606238,Church Of Light Priest Heal Bomb,AB_ChurchOfLight_Priest_HealBomb_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Priest,,
-292542362,Church Of Light Priest Projectile,AB_ChurchOfLight_Priest_Projectile_AbilityGroup,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Priest,,
943885425,Church Of Light Priest Summon Pillar,AB_ChurchOfLight_Priest_SummonPillar_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Priest,,
-1684687653,Church Of Light Slave Master AoEBuff,AB_ChurchOfLight_SlaveMaster_AoEBuff_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1879864480,Church Of Light Slave Master Knockback Whip,AB_ChurchOfLight_SlaveMaster_KnockbackWhip_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Slave Master,,
-1276648449,Church Of Light Slave Master Visual Slave Whip,AB_ChurchOfLight_SlaveMaster_VisualSlaveWhip_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Slave Master,,
-281576382,Colpo spettrale,AB_Lightweaver_TeleportRight_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Tessitrice di luce,,
-1095356108,Corrupted Crow Fly End,AB_CorruptedCrow_FlyEnd_AbilityGroup,,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-1698500590,Corrupted Crow Fly Start,AB_CorruptedCrow_FlyStart_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
61265236,Corrupted Crow Fly Start,AB_CorruptedCrow_FlyStart_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
304685414,Corrupted Crow Idle Fly Start,AB_CorruptedCrow_IdleFlyStart_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1298764600,Corrupted Skull,AB_HighLord_UnholySkill_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,General Cassius the Betrayer,,
-1430256354,Corrupted Skull,AB_HighLordSword_SelfStun_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Nightfall Edge,,
-1204819086,Corrupted Skull,AB_Unholy_CorruptedSkull_AbilityGroup,Unholy|Offensive,Summon,,auto,,,Unreviewed,,Conditional,,,,,
-1720952746,Corrupted Wolf Slavering Bite,AB_Corrupted_Wolf_SlaveringBite_AbilityGroup,,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1262003451,Crushing Blow,AB_Vampire_Mace_CrushingBlow_Slam_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
295045820,Crystal Lance,AB_Frost_CrystalLance_AbilityGroup,Frost|Offensive,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1238091894,Cultist Projectile,AB_Cultist_Projectile_Group,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Flame Fanatic,,
556335075,Cursed Mountain Beast Dash Attack,AB_Cursed_MountainBeast_DashAttack_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Gorecrusher the Behemoth,,
1421967280,Cursed Toad King Frog Vomit,AB_Cursed_ToadKing_FrogVomit_Group,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Albert the Duke of Balaton,,
-1864096491,Cursed Toad King Poison Rain,AB_Cursed_ToadKing_PoisonRain_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Albert the Duke of Balaton,,
-2117925151,Cursed Toad Spitter Projectile,AB_Cursed_ToadSpitter_Projectile_Group,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Cursed Spitter Toad,,
1898980277,Cursed Witch Corrupted Ghouls,AB_Cursed_Witch_CorruptedGhouls_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,"Matka, die Fluchweberin",,
-1729075022,Cursed Witch Explode Mosquito,AB_Cursed_Witch_ExplodeMosquito_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Matka the Curse Weaver,,
1915605718,Cursed Witch Projectile,AB_Cursed_Witch_Projectile_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Witch,,
1511001063,Cursed Witch Witch Bolt,AB_Cursed_Witch_WitchBolt_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Matka the Curse Weaver,,
-356990326,Cyclone,AB_Storm_Cyclone_AbilityGroup,Storm|Offensive,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
192866635,Dash,AB_Bandit_Bomber_Elite_Roll_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Clive the Firestarter,,
-912372242,Dash,AB_Bandit_Deadeye_Roll_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Lidia the Chaos Archer,,
-1773431654,Dash,AB_Bandit_Foreman_Roll_Group,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Lesser Blood Soul,,
564244811,Dash,AB_Bandit_Hunter_Roll_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Poacher,,
138056981,Dash,AB_Bandit_Leader_Roll_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Quincey the Marauder,,
